product_id,original_url,tracking_url,fallback_name,fallback_description,categories,fallback_image,price,priceSnapshot,featured,createdAt
1005007448914445,https://www.aliexpress.com/item/1005007448914445.html,https://s.click.aliexpress.com/e/_c4SIrm59,Producto de belleza y cuidado 04,"Producto de belleza y cuidado seleccionado por Atlas Secreto. Revisa ingredientes, modo de uso, variantes y advertencias del vendedor.",Belleza y cuidado | Menos de 10,https://placehold.co/900x900/111821/d6ad52?text=Belleza+y+cuidado+04,Ver precio actual,"Desde 3,02 USD",false,2026-07-18
1005006363108582,https://www.aliexpress.com/item/1005006363108582.html,https://s.click.aliexpress.com/e/_c3IThgJZ,Producto viral seleccionado 11,"Producto popular seleccionado por Atlas Secreto. Consulta sus características, variantes, envío y precio vigente en AliExpress.",Virales | Tecnología,https://placehold.co/900x900/111821/d6ad52?text=Virales+11,Ver precio actual,"Desde 13,69 USD",false,2026-07-18
1005006635539774,https://www.aliexpress.com/item/1005006635539774.html,https://s.click.aliexpress.com/e/_c30Kbn7H,Accesorio para coche o moto 03,Accesorio seleccionado para coche o moto. Verifica la compatibilidad exacta con tu modelo antes de realizar la compra.,Coche/Moto | Virales | Menos de 10,https://placehold.co/900x900/111821/d6ad52?text=Coche%2FMoto+03,Ver precio actual,"Desde 2,41 USD",false,2026-07-18
1005010794463186,https://www.aliexpress.com/item/1005010794463186.html,https://s.click.aliexpress.com/e/_c3mW45gf,Gadget tecnológico 06,"Gadget tecnológico seleccionado por Atlas Secreto. Comprueba especificaciones, compatibilidad, variantes y disponibilidad antes de comprar.",Tecnología | Aventura y viajes | Virales,https://placehold.co/900x900/111821/d6ad52?text=Tecnolog%C3%ADa+06,Ver precio actual,"Desde 16,53 USD",false,2026-07-18
1005010601624925,https://www.aliexpress.com/item/1005010601624925.html,https://s.click.aliexpress.com/e/_c3AxKKaP,Selección de moda para mujer 06,"Artículo de moda femenina seleccionado por Atlas Secreto. Consulta tallas, colores, composición, envío y disponibilidad en AliExpress.",Moda mujer,https://placehold.co/900x900/111821/d6ad52?text=Moda+mujer+06,Ver precio actual,"Desde 17,06 USD",false,2026-07-18
1005009014707202,https://www.aliexpress.com/item/1005009014707202.html,https://s.click.aliexpress.com/e/_c4o3Ixf5,Accesorio para coche o moto 04,Accesorio seleccionado para coche o moto. Verifica la compatibilidad exacta con tu modelo antes de realizar la compra.,Coche/Moto | Virales,https://placehold.co/900x900/111821/d6ad52?text=Coche%2FMoto+04,Ver precio actual,"Desde 15,04 USD",false,2026-07-18
1005006513437185,https://www.aliexpress.com/item/1005006513437185.html,https://s.click.aliexpress.com/e/_c4d4Qabh,Accesorio para coche o moto 05,Accesorio seleccionado para coche o moto. Verifica la compatibilidad exacta con tu modelo antes de realizar la compra.,Coche/Moto | Menos de 10,https://placehold.co/900x900/111821/d6ad52?text=Coche%2FMoto+05,Ver precio actual,"Desde 8,10 USD",false,2026-07-18
1005008492202456,https://www.aliexpress.com/item/1005008492202456.html,https://s.click.aliexpress.com/e/_c4oiRcgF,Gadget tecnológico 07,"Gadget tecnológico seleccionado por Atlas Secreto. Comprueba especificaciones, compatibilidad, variantes y disponibilidad antes de comprar.",Tecnología,https://placehold.co/900x900/111821/d6ad52?text=Tecnolog%C3%ADa+07,Ver precio actual,"Desde 68,63 USD",false,2026-07-18
1005007424613573,https://www.aliexpress.com/item/1005007424613573.html,https://s.click.aliexpress.com/e/_c34EhN2x,Producto económico seleccionado 02,"Producto económico seleccionado por Atlas Secreto. El precio puede variar según la versión, los cupones y la dirección de entrega.",Menos de 10 | Virales | Tecnología,https://placehold.co/900x900/111821/d6ad52?text=Menos+de+10+02,Ver precio actual,"Desde 6,07 USD",false,2026-07-18
1005009631332605,https://www.aliexpress.com/item/1005009631332605.html,https://s.click.aliexpress.com/e/_c3S3k5I7,Selección de moda para hombre 03,"Artículo de moda masculina seleccionado por Atlas Secreto. Consulta tallas, colores, materiales y disponibilidad en AliExpress.",Moda hombre | Accesorios hombre | Menos de 10,https://placehold.co/900x900/111821/d6ad52?text=Moda+hombre+03,Ver precio actual,"Desde 5,07 USD",false,2026-07-18
1005007432048702,https://www.aliexpress.com/item/1005007432048702.html,https://s.click.aliexpress.com/e/_c3s0jeTZ,Producto de belleza y cuidado 05,"Producto de belleza y cuidado seleccionado por Atlas Secreto. Revisa ingredientes, modo de uso, variantes y advertencias del vendedor.",Belleza y cuidado | Menos de 10,https://placehold.co/900x900/111821/d6ad52?text=Belleza+y+cuidado+05,Ver precio actual,"Desde 1,18 USD",false,2026-07-18
1005006615364510,https://www.aliexpress.com/item/1005006615364510.html,https://s.click.aliexpress.com/e/_c3N8pWSJ,Accesorio para hombre 03,"Accesorio masculino seleccionado por Atlas Secreto. Consulta materiales, medidas, variantes y condiciones de envío en AliExpress.",Accesorios hombre | Menos de 10,https://placehold.co/900x900/111821/d6ad52?text=Accesorios+hombre+03,Ver precio actual,"Desde 1,04 USD",false,2026-07-18
1005010725379714,https://www.aliexpress.com/item/1005010725379714.html,https://s.click.aliexpress.com/e/_c4onAQIr,Producto viral seleccionado 12,"Producto popular seleccionado por Atlas Secreto. Consulta sus características, variantes, envío y precio vigente en AliExpress.",Virales | Menos de 10,https://placehold.co/900x900/111821/d6ad52?text=Virales+12,Ver precio actual,"Desde 5,10 USD",false,2026-07-18
1005009325887249,https://www.aliexpress.com/item/1005009325887249.html,https://s.click.aliexpress.com/e/_c3GvctA7,Producto económico seleccionado 03,"Producto económico seleccionado por Atlas Secreto. El precio puede variar según la versión, los cupones y la dirección de entrega.",Menos de 10 | Virales,https://placehold.co/900x900/111821/d6ad52?text=Menos+de+10+03,Ver precio actual,"Desde 9,21 USD",false,2026-07-18
1005007518014453,https://www.aliexpress.com/item/1005007518014453.html,https://s.click.aliexpress.com/e/_c3qvkACF,Producto práctico para el hogar 04,"Producto práctico para el hogar seleccionado por Atlas Secreto. Revisa medidas, materiales, variantes y disponibilidad en AliExpress.",Hogar | Virales,https://placehold.co/900x900/111821/d6ad52?text=Hogar+04,Ver precio actual,"Desde 10,14 USD",false,2026-07-18
1005007000212667,https://www.aliexpress.com/item/1005007000212667.html,https://s.click.aliexpress.com/e/_c4BkBnHZ,Producto viral seleccionado 13,"Producto popular seleccionado por Atlas Secreto. Consulta sus características, variantes, envío y precio vigente en AliExpress.",Virales | Tecnología | Menos de 10,https://placehold.co/900x900/111821/d6ad52?text=Virales+13,Ver precio actual,"Desde 2,45 USD",false,2026-07-18
1005006292239327,https://www.aliexpress.com/item/1005006292239327.html,https://s.click.aliexpress.com/e/_c4sGq9sn,Accesorio para coche o moto 06,Accesorio seleccionado para coche o moto. Verifica la compatibilidad exacta con tu modelo antes de realizar la compra.,Coche/Moto,https://placehold.co/900x900/111821/d6ad52?text=Coche%2FMoto+06,Ver precio actual,"Desde 33,33 USD",false,2026-07-18
1005006915475056,https://www.aliexpress.com/item/1005006915475056.html,https://s.click.aliexpress.com/e/_c42eIm6n,Gadget tecnológico 08,"Gadget tecnológico seleccionado por Atlas Secreto. Comprueba especificaciones, compatibilidad, variantes y disponibilidad antes de comprar.",Tecnología,https://placehold.co/900x900/111821/d6ad52?text=Tecnolog%C3%ADa+08,Ver precio actual,"Desde 45,61 USD",false,2026-07-18
1005009850973839,https://www.aliexpress.com/item/1005009850973839.html,https://s.click.aliexpress.com/e/_c4LmXwTv,Selección de moda para mujer 07,"Artículo de moda femenina seleccionado por Atlas Secreto. Consulta tallas, colores, composición, envío y disponibilidad en AliExpress.",Moda mujer,https://placehold.co/900x900/111821/d6ad52?text=Moda+mujer+07,Ver precio actual,"Desde 46,21 USD",false,2026-07-18
1005007975336316,https://www.aliexpress.com/item/1005007975336316.html,https://s.click.aliexpress.com/e/_c4bcu0OR,Selección de moda para mujer 08,"Artículo de moda femenina seleccionado por Atlas Secreto. Consulta tallas, colores, composición, envío y disponibilidad en AliExpress.",Moda mujer,https://placehold.co/900x900/111821/d6ad52?text=Moda+mujer+08,Ver precio actual,"Desde 26,68 USD",false,2026-07-18
1005010078728375,https://www.aliexpress.com/item/1005010078728375.html,https://s.click.aliexpress.com/e/_c3aQnz91,Selección de moda para mujer 09,"Artículo de moda femenina seleccionado por Atlas Secreto. Consulta tallas, colores, composición, envío y disponibilidad en AliExpress.",Moda mujer,https://placehold.co/900x900/111821/d6ad52?text=Moda+mujer+09,Ver precio actual,"Desde 27,40 USD",false,2026-07-18
1005008684997860,https://www.aliexpress.com/item/1005008684997860.html,https://s.click.aliexpress.com/e/_c4MRXlOj,Selección de moda para mujer 10,"Artículo de moda femenina seleccionado por Atlas Secreto. Consulta tallas, colores, composición, envío y disponibilidad en AliExpress.",Moda mujer,https://placehold.co/900x900/111821/d6ad52?text=Moda+mujer+10,Ver precio actual,"Desde 28,25 USD",false,2026-07-18
1005009522692761,https://www.aliexpress.com/item/1005009522692761.html,https://s.click.aliexpress.com/e/_c374im0L,Selección de moda para mujer 11,"Artículo de moda femenina seleccionado por Atlas Secreto. Consulta tallas, colores, composición, envío y disponibilidad en AliExpress.",Moda mujer,https://placehold.co/900x900/111821/d6ad52?text=Moda+mujer+11,Ver precio actual,"Desde 15,93 USD",false,2026-07-18
1005009941377550,https://www.aliexpress.com/item/1005009941377550.html,https://s.click.aliexpress.com/e/_c4lzZP3V,Selección de moda para mujer 12,"Artículo de moda femenina seleccionado por Atlas Secreto. Consulta tallas, colores, composición, envío y disponibilidad en AliExpress.",Moda mujer,https://placehold.co/900x900/111821/d6ad52?text=Moda+mujer+12,Ver precio actual,"Desde 32,20 USD",false,2026-07-18
1005012706003963,https://www.aliexpress.com/item/1005012706003963.html,https://s.click.aliexpress.com/e/_c3qE6Wbt,"Lindo llavero de flores tejido a mano, mini maceta, colgante para mochila con diseño de planta, para mujeres y niños","Lindo llavero de flores tejido a mano, mini maceta, colgante para mochila con diseño de planta, para mujeres y niños. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.",Accesorios mujer | Virales | Menos de 10,https://ae-pic-a1.aliexpress-media.com/kf/S973f88c831ea4b6e9d066a831be991ccC.jpg_480x480q75.jpg_.avif,Ver precio actual,"Desde 1,66 USD",false,2026-07-19
1005011992521157,https://www.aliexpress.com/item/1005011992521157.html,https://s.click.aliexpress.com/e/_c4nft7W3,"10/20/30 pares de calcetines con diseños de dibujos animados de Pokémon, novedosos e interesantes, para hombres y mujeres, calcetines informales para parejas al aire libre","10/20/30 pares de calcetines con diseños de dibujos animados de Pokémon, novedosos e interesantes, para hombres y mujeres, calcetines informales para parejas al aire libre. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.",Moda mujer | Moda hombre | Virales | Menos de 10,https://ae-pic-a1.aliexpress-media.com/kf/Sec71bddda64246f1a326f7bfcbdfdb2bp.png_480x480.png_.avif,Ver precio actual,"Desde 7,59 USD",false,2026-07-19
1005012154893163,https://www.aliexpress.com/item/1005012154893163.html,https://s.click.aliexpress.com/e/_c4brjj2L,"3 pares de nuevos calcetines de punto para mujer con estampado de dibujos animados japoneses Pok é mon, calcetines tobilleros informales para verano para las cuatro estaciones","3 pares de nuevos calcetines de punto para mujer con estampado de dibujos animados japoneses Pok é mon, calcetines tobilleros informales para verano para las cuatro estaciones. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.",Moda mujer | Virales | Menos de 10,https://ae-pic-a1.aliexpress-media.com/kf/S39e86b428da5447893b066e862c49c28V.jpg_480x480q75.jpg_.avif,Ver precio actual,"Desde 3,41 USD",false,2026-07-19
1005011991090543,https://www.aliexpress.com/item/1005011991090543.html,https://s.click.aliexpress.com/e/_c4m2UieR,"5 Pares de Calcetines de Anime Japonés, Calcetines Cortos para Mujer, Versión Coreana, Calcetines Tridimensionales Bonitos","5 Pares de Calcetines de Anime Japonés, Calcetines Cortos para Mujer, Versión Coreana, Calcetines Tridimensionales Bonitos. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.",Moda mujer | Virales | Menos de 10,https://ae-pic-a1.aliexpress-media.com/kf/S303e5afc9217448889633fd3bff3bfb1A.jpg_480x480q75.jpg_.avif,Ver precio actual,"Desde 4,68 USD",false,2026-07-19
1005012100687318,https://www.aliexpress.com/item/1005012100687318.html,https://s.click.aliexpress.com/e/_c32ot2Pv,"5 pares de calcetines tobilleros de algodón con estampado de dibujos animados de Pokémon, a la moda, para parejas, cómodos y casuales, estilo anime.","5 pares de calcetines tobilleros de algodón con estampado de dibujos animados de Pokémon, a la moda, para parejas, cómodos y casuales, estilo anime.. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.",Moda mujer | Moda hombre | Virales | Menos de 10,https://ae-pic-a1.aliexpress-media.com/kf/S97f10bd2fd824e1a8812563a47f12c6fq.jpg_480x480q75.jpg_.avif,Ver precio actual,"Desde 3,82 USD",false,2026-07-19
